,STN-WBAN,DATE,TEMP,DEWP,SLP,STP,MAX,MIN,PRCP
3783,,20110512,,,,,,,
3784,,20110513,,,,,,,
3785,,20110514,,,,,,,
3786,,20110515,,,,,,,
3787,,20110516,,,,,,,
3788,,20110517,,,,,,,
3789,,20110518,,,,,,,
3790,,20110519,,,,,,,
3791,,20110520,,,,,,,
3792,,20110521,,,,,,,
3793,,20110522,,,,,,,
3794,,20110523,,,,,,,
3795,,20110524,,,,,,,
3796,,20110525,,,,,,,
3797,,20110526,,,,,,,
3798,,20110527,,,,,,,
3799,,20110528,,,,,,,
3800,,20110529,,,,,,,
3801,,20110530,,,,,,,
3802,,20110531,,,,,,,
3803,,20110601,,,,,,,
3804,,20110602,,,,,,,
3805,,20110603,,,,,,,
3806,,20110604,,,,,,,
3807,,20110605,,,,,,,
3808,,20110606,,,,,,,
3809,,20110607,,,,,,,
3810,,20110608,,,,,,,
3811,,20110609,,,,,,,
3812,,20110610,,,,,,,
3813,,20110611,,,,,,,
3814,,20110612,,,,,,,
3815,,20110613,,,,,,,
3816,,20110614,,,,,,,
3817,,20110615,,,,,,,
3818,,20110616,,,,,,,
3819,,20110617,,,,,,,
3820,,20110618,,,,,,,
3821,,20110619,,,,,,,
3822,,20110620,,,,,,,
3823,,20110621,,,,,,,
3824,,20110622,,,,,,,
3825,,20110623,,,,,,,
3826,,20110624,,,,,,,
3827,,20110625,,,,,,,
3828,,20110626,,,,,,,
3829,,20110627,,,,,,,
3830,,20110628,,,,,,,
3831,,20110629,,,,,,,
3832,,20110630,,,,,,,
3833,,20110701,,,,,,,
3834,,20110702,,,,,,,
3835,,20110703,,,,,,,
3836,,20110704,,,,,,,
3837,,20110705,,,,,,,
3838,,20110706,,,,,,,
3839,,20110707,,,,,,,
3840,,20110708,,,,,,,
3841,,20110709,,,,,,,
3842,,20110710,,,,,,,
3843,,20110711,,,,,,,
3844,,20110712,,,,,,,
3845,,20110713,,,,,,,
3846,,20110714,,,,,,,
3847,,20110715,,,,,,,
3848,,20110716,,,,,,,
3849,,20110717,,,,,,,
3850,,20110718,,,,,,,
3851,,20110719,,,,,,,
3852,,20110720,,,,,,,
3853,,20110721,,,,,,,
3854,,20110722,,,,,,,
3855,,20110723,,,,,,,
3856,,20110724,,,,,,,
3857,,20110725,,,,,,,
3858,,20110726,,,,,,,
3859,,20110727,,,,,,,
3860,,20110728,,,,,,,
3861,,20110729,,,,,,,
3862,,20110730,,,,,,,
3863,,20110731,,,,,,,
3864,,20110801,,,,,,,
3865,,20110802,,,,,,,
3866,,20110803,,,,,,,
3867,,20110804,,,,,,,
3868,,20110805,,,,,,,
3869,,20110806,,,,,,,
3870,,20110807,,,,,,,
3871,,20110808,,,,,,,
3872,,20110809,,,,,,,
3873,,20110810,,,,,,,
3874,,20110811,,,,,,,
3875,,20110812,,,,,,,
3876,,20110813,,,,,,,
3877,,20110814,,,,,,,
3878,,20110815,,,,,,,
3879,,20110816,,,,,,,
3880,,20110817,,,,,,,
3881,,20110818,,,,,,,
3882,,20110819,,,,,,,
3883,,20110820,,,,,,,
3884,,20110821,,,,,,,
3885,,20110822,,,,,,,
3886,,20110823,,,,,,,
3887,,20110824,,,,,,,
3888,,20110825,,,,,,,
3889,,20110826,,,,,,,
3890,,20110827,,,,,,,
3891,,20110828,,,,,,,
3892,,20110829,,,,,,,
3893,,20110830,,,,,,,
3894,,20110831,,,,,,,
3895,,20110901,,,,,,,
3896,,20110902,,,,,,,
3897,,20110903,,,,,,,
3898,,20110904,,,,,,,
3899,,20110905,,,,,,,
3900,,20110906,,,,,,,
3901,,20110907,,,,,,,
3902,,20110908,,,,,,,
3903,,20110909,,,,,,,
3904,,20110910,,,,,,,
3905,,20110911,,,,,,,
3906,,20110912,,,,,,,
3907,,20110913,,,,,,,
3908,,20110914,,,,,,,
3909,,20110915,,,,,,,
3910,,20110916,,,,,,,
3911,,20110917,,,,,,,
3912,,20110918,,,,,,,
3913,,20110919,,,,,,,
3914,,20110920,,,,,,,
3915,,20110921,,,,,,,
3916,,20110922,,,,,,,
3917,,20110923,,,,,,,
3918,,20110924,,,,,,,
3919,,20110925,,,,,,,
3920,,20110926,,,,,,,
3921,,20110927,,,,,,,
3922,,20110928,,,,,,,
3923,,20110929,,,,,,,
3924,,20110930,,,,,,,
3925,,20111001,,,,,,,
3926,,20111002,,,,,,,
3927,,20111003,,,,,,,
3928,,20111004,,,,,,,
3929,,20111005,,,,,,,
3930,,20111006,,,,,,,
3931,,20111007,,,,,,,
3932,,20111008,,,,,,,
3933,,20111009,,,,,,,
3934,,20111010,,,,,,,
3935,,20111011,,,,,,,
3936,,20111012,,,,,,,
3937,,20111013,,,,,,,
3938,,20111014,,,,,,,
3939,,20111015,,,,,,,
3940,,20111016,,,,,,,
3941,,20111017,,,,,,,
3942,,20111018,,,,,,,
3943,,20111019,,,,,,,
3944,,20111020,,,,,,,
3945,,20111021,,,,,,,
3946,,20111022,,,,,,,
3947,,20111023,,,,,,,
3948,,20111024,,,,,,,
3949,,20111025,,,,,,,
3950,,20111026,,,,,,,
3951,,20111027,,,,,,,
3952,,20111028,,,,,,,
3953,,20111029,,,,,,,
3954,,20111030,,,,,,,
3955,,20111031,,,,,,,
3956,,20111101,,,,,,,
3957,,20111102,,,,,,,
3958,,20111103,,,,,,,
3959,,20111104,,,,,,,
3960,,20111105,,,,,,,
3961,,20111106,,,,,,,
3962,,20111107,,,,,,,
3963,,20111108,,,,,,,
3964,,20111109,,,,,,,
3965,,20111110,,,,,,,
3966,,20111111,,,,,,,
3967,,20111112,,,,,,,
3968,,20111113,,,,,,,
3969,,20111114,,,,,,,
3970,,20111115,,,,,,,
3971,,20111116,,,,,,,
3972,,20111117,,,,,,,
3973,,20111118,,,,,,,
3974,,20111119,,,,,,,
3975,,20111120,,,,,,,
3976,,20111121,,,,,,,
3977,,20111122,,,,,,,
3978,,20111123,,,,,,,
3979,,20111124,,,,,,,
3980,,20111125,,,,,,,
3981,,20111126,,,,,,,
3982,,20111127,,,,,,,
3983,,20111128,,,,,,,
3984,,20111129,,,,,,,
3985,,20111130,,,,,,,
3986,,20111201,,,,,,,
3987,,20111202,,,,,,,
3988,,20111203,,,,,,,
3989,,20111204,,,,,,,
3990,,20111205,,,,,,,
3991,,20111206,,,,,,,
3992,,20111207,,,,,,,
3993,,20111208,,,,,,,
3994,,20111209,,,,,,,
3995,,20111210,,,,,,,
3996,,20111211,,,,,,,
3997,,20111212,,,,,,,
3998,,20111213,,,,,,,
3999,,20111214,,,,,,,
4000,,20111215,,,,,,,
4001,,20111216,,,,,,,
4002,,20111217,,,,,,,
4003,,20111218,,,,,,,
4004,,20111219,,,,,,,
4005,,20111220,,,,,,,
4006,,20111221,,,,,,,
4007,,20111222,,,,,,,
4008,,20111223,,,,,,,
4009,,20111224,,,,,,,
4010,,20111225,,,,,,,
4011,,20111226,,,,,,,
4012,,20111227,,,,,,,
4013,,20111228,,,,,,,
4014,,20111229,,,,,,,
4015,,20111230,,,,,,,
4016,,20111231,,,,,,,
4017,,20120101,,,,,,,
4018,,20120102,,,,,,,
4019,,20120103,,,,,,,
4020,,20120104,,,,,,,
4021,,20120105,,,,,,,
4022,,20120106,,,,,,,
4023,,20120107,,,,,,,
4024,,20120108,,,,,,,
4025,,20120109,,,,,,,
4026,,20120110,,,,,,,
4027,,20120111,,,,,,,
4028,,20120112,,,,,,,
4029,,20120113,,,,,,,
4030,,20120114,,,,,,,
4031,,20120115,,,,,,,
4032,,20120116,,,,,,,
4033,,20120117,,,,,,,
4034,,20120118,,,,,,,
4035,,20120119,,,,,,,
4036,,20120120,,,,,,,
4037,,20120121,,,,,,,
4038,,20120122,,,,,,,
4039,,20120123,,,,,,,
4040,,20120124,,,,,,,
4041,,20120125,,,,,,,
4042,,20120126,,,,,,,
4043,,20120127,,,,,,,
4044,,20120128,,,,,,,
4045,,20120129,,,,,,,
4046,,20120130,,,,,,,
4047,,20120131,,,,,,,
4048,,20120201,,,,,,,
4049,,20120202,,,,,,,
4050,,20120203,,,,,,,
4051,,20120204,,,,,,,
4052,,20120205,,,,,,,
4053,,20120206,,,,,,,
4054,,20120207,,,,,,,
4055,,20120208,,,,,,,
4056,,20120209,,,,,,,
4057,,20120210,,,,,,,
4058,,20120211,,,,,,,
4059,,20120212,,,,,,,
4060,,20120213,,,,,,,
4061,,20120214,,,,,,,
4062,,20120215,,,,,,,
4063,,20120216,,,,,,,
4064,,20120217,,,,,,,
4065,,20120218,,,,,,,
4066,,20120219,,,,,,,
4067,,20120220,,,,,,,
4068,,20120221,,,,,,,
4069,,20120222,,,,,,,
4070,,20120223,,,,,,,
4071,,20120224,,,,,,,
4072,,20120225,,,,,,,
4073,,20120226,,,,,,,
4074,,20120227,,,,,,,
4075,,20120228,,,,,,,
4076,,20120229,,,,,,,
4077,,20120301,,,,,,,
4078,,20120302,,,,,,,
4079,,20120303,,,,,,,
4080,,20120304,,,,,,,
4081,,20120305,,,,,,,
4082,,20120306,,,,,,,
4083,,20120307,,,,,,,
4084,,20120308,,,,,,,
4085,,20120309,,,,,,,
4086,,20120310,,,,,,,
4087,,20120311,,,,,,,
4088,,20120312,,,,,,,
4089,,20120313,,,,,,,
4090,,20120314,,,,,,,
4091,,20120315,,,,,,,
4092,,20120316,,,,,,,
4093,,20120317,,,,,,,
4094,,20120318,,,,,,,
4095,,20120319,,,,,,,
4096,,20120320,,,,,,,
4097,,20120321,,,,,,,
4098,,20120322,,,,,,,
4099,,20120323,,,,,,,
4100,,20120324,,,,,,,
4101,,20120325,,,,,,,
4102,,20120326,,,,,,,
4103,,20120327,,,,,,,
4104,,20120328,,,,,,,
4105,,20120329,,,,,,,
4106,,20120330,,,,,,,
4107,,20120331,,,,,,,
4108,,20120401,,,,,,,
4109,,20120402,,,,,,,
4110,,20120403,,,,,,,
4111,,20120404,,,,,,,
4112,,20120405,,,,,,,
4113,,20120406,,,,,,,
4114,,20120407,,,,,,,
4115,,20120408,,,,,,,
4116,,20120409,,,,,,,
4117,,20120410,,,,,,,
4118,,20120411,,,,,,,
4119,,20120412,,,,,,,
4120,,20120413,,,,,,,
4121,,20120414,,,,,,,
4122,,20120415,,,,,,,
4123,,20120416,,,,,,,
4124,,20120417,,,,,,,
4125,,20120418,,,,,,,
4126,,20120419,,,,,,,
4127,,20120420,,,,,,,
4128,,20120421,,,,,,,
4129,,20120422,,,,,,,
4130,,20120423,,,,,,,
4131,,20120424,,,,,,,
4132,,20120425,,,,,,,
4133,,20120426,,,,,,,
4134,,20120427,,,,,,,
4135,,20120428,,,,,,,
4136,,20120429,,,,,,,
4137,,20120430,,,,,,,
4138,,20120501,,,,,,,
4139,,20120502,,,,,,,
4140,,20120503,,,,,,,
4141,,20120504,,,,,,,
4142,,20120505,,,,,,,
4143,,20120506,,,,,,,
4144,,20120507,,,,,,,
4145,,20120508,,,,,,,
4146,,20120509,,,,,,,
4147,,20120510,,,,,,,
4148,,20120511,,,,,,,
4149,,20120512,,,,,,,
4150,,20120513,,,,,,,
4151,,20120514,,,,,,,
4152,,20120515,,,,,,,
4153,,20120516,,,,,,,
4154,,20120517,,,,,,,
4155,,20120518,,,,,,,
4156,,20120519,,,,,,,
4157,,20120520,,,,,,,
4158,,20120521,,,,,,,
4159,,20120522,,,,,,,
4160,,20120523,,,,,,,
4161,,20120524,,,,,,,
4162,,20120525,,,,,,,
4163,,20120526,,,,,,,
4164,,20120527,,,,,,,
4165,,20120528,,,,,,,
4166,,20120529,,,,,,,
4167,,20120530,,,,,,,
4168,,20120531,,,,,,,
4169,,20120601,,,,,,,
4170,,20120602,,,,,,,
4171,,20120603,,,,,,,
4172,,20120604,,,,,,,
4173,,20120605,,,,,,,
4174,,20120606,,,,,,,
4175,,20120607,,,,,,,
4176,,20120608,,,,,,,
4177,,20120609,,,,,,,
4178,,20120610,,,,,,,
4179,,20120611,,,,,,,
4180,,20120612,,,,,,,
4181,,20120613,,,,,,,
4182,,20120614,,,,,,,
4183,,20120615,,,,,,,
4184,,20120616,,,,,,,
4185,,20120617,,,,,,,
4186,,20120618,,,,,,,
4187,,20120619,,,,,,,
4188,,20120620,,,,,,,
4189,,20120621,,,,,,,
4190,,20120622,,,,,,,
4191,,20120623,,,,,,,
4192,,20120624,,,,,,,
4193,,20120625,,,,,,,
4194,,20120626,,,,,,,
4195,,20120627,,,,,,,
4196,,20120628,,,,,,,
4197,,20120629,,,,,,,
4198,,20120630,,,,,,,
4199,,20120701,,,,,,,
4200,,20120702,,,,,,,
4201,,20120703,,,,,,,
4202,,20120704,,,,,,,
4203,,20120705,,,,,,,
4204,,20120706,,,,,,,
4205,,20120707,,,,,,,
4206,,20120708,,,,,,,
4207,,20120709,,,,,,,
4208,,20120710,,,,,,,
4209,,20120711,,,,,,,
4210,,20120712,,,,,,,
4211,,20120713,,,,,,,
4212,,20120714,,,,,,,
4213,,20120715,,,,,,,
4214,,20120716,,,,,,,
4215,,20120717,,,,,,,
4216,,20120718,,,,,,,
4217,,20120719,,,,,,,
4218,,20120720,,,,,,,
4219,,20120721,,,,,,,
4220,,20120722,,,,,,,
4221,,20120723,,,,,,,
4222,,20120724,,,,,,,
4223,,20120725,,,,,,,
4224,,20120726,,,,,,,
4225,,20120727,,,,,,,
4226,,20120728,,,,,,,
4227,,20120729,,,,,,,
4228,,20120730,,,,,,,
4229,,20120731,,,,,,,
4230,,20120801,,,,,,,
4231,,20120802,,,,,,,
4232,,20120803,,,,,,,
4233,,20120804,,,,,,,
4234,,20120805,,,,,,,
4235,,20120806,,,,,,,
4236,,20120807,,,,,,,
4237,,20120808,,,,,,,
4238,,20120809,,,,,,,
4239,,20120810,,,,,,,
4240,,20120811,,,,,,,
4241,,20120812,,,,,,,
4242,,20120813,,,,,,,
4243,,20120814,,,,,,,
4244,,20120815,,,,,,,
4245,,20120816,,,,,,,
4246,,20120817,,,,,,,
4247,,20120818,,,,,,,
4248,,20120819,,,,,,,
4249,,20120820,,,,,,,
4250,,20120821,,,,,,,
4251,,20120822,,,,,,,
4252,,20120823,,,,,,,
4253,,20120824,,,,,,,
4254,,20120825,,,,,,,
4255,,20120826,,,,,,,
4256,,20120827,,,,,,,
4257,,20120828,,,,,,,
4258,,20120829,,,,,,,
4259,,20120830,,,,,,,
4260,,20120831,,,,,,,
4261,,20120901,,,,,,,
4262,,20120902,,,,,,,
4263,,20120903,,,,,,,
4264,,20120904,,,,,,,
4265,,20120905,,,,,,,
4266,,20120906,,,,,,,
4267,,20120907,,,,,,,
4268,,20120908,,,,,,,
4269,,20120909,,,,,,,
4270,,20120910,,,,,,,
4271,,20120911,,,,,,,
4272,,20120912,,,,,,,
4273,,20120913,,,,,,,
4274,,20120914,,,,,,,
4275,,20120915,,,,,,,
4276,,20120916,,,,,,,
4277,,20120917,,,,,,,
4278,,20120918,,,,,,,
4279,,20120919,,,,,,,
4280,,20120920,,,,,,,
4281,,20120921,,,,,,,
4282,,20120922,,,,,,,
4283,,20120923,,,,,,,
4284,,20120924,,,,,,,
4285,,20120925,,,,,,,
4286,,20120926,,,,,,,
4287,,20120927,,,,,,,
4288,,20120928,,,,,,,
4289,,20120929,,,,,,,
4290,,20120930,,,,,,,
4291,,20121001,,,,,,,
4292,,20121002,,,,,,,
4293,,20121003,,,,,,,
4294,,20121004,,,,,,,
4295,,20121005,,,,,,,
4296,,20121006,,,,,,,
4297,,20121007,,,,,,,
4298,,20121008,,,,,,,
4299,,20121009,,,,,,,
4300,,20121010,,,,,,,
4301,,20121011,,,,,,,
4302,,20121012,,,,,,,
4303,,20121013,,,,,,,
4304,,20121014,,,,,,,
4305,,20121015,,,,,,,
4306,,20121016,,,,,,,
4307,,20121017,,,,,,,
4308,,20121018,,,,,,,
4309,,20121019,,,,,,,
4310,,20121020,,,,,,,
4311,,20121021,,,,,,,
4312,,20121022,,,,,,,
4313,,20121023,,,,,,,
4314,,20121024,,,,,,,
4315,,20121025,,,,,,,
4316,,20121026,,,,,,,
4317,,20121027,,,,,,,
4318,,20121028,,,,,,,
4319,,20121029,,,,,,,
4320,,20121030,,,,,,,
4321,,20121031,,,,,,,
4322,,20121101,,,,,,,
4323,,20121102,,,,,,,
4324,,20121103,,,,,,,
4325,,20121104,,,,,,,
4326,,20121105,,,,,,,
4327,,20121106,,,,,,,
4328,,20121107,,,,,,,
4329,,20121108,,,,,,,
4330,,20121109,,,,,,,
4331,,20121110,,,,,,,
4332,,20121111,,,,,,,
4333,,20121112,,,,,,,
4334,,20121113,,,,,,,
4335,,20121114,,,,,,,
4336,,20121115,,,,,,,
4337,,20121116,,,,,,,
4338,,20121117,,,,,,,
4339,,20121118,,,,,,,
4340,,20121119,,,,,,,
4341,,20121120,,,,,,,
4342,,20121121,,,,,,,
4343,,20121122,,,,,,,
4344,,20121123,,,,,,,
4345,,20121124,,,,,,,
4346,,20121125,,,,,,,
4347,,20121126,,,,,,,
4348,,20121127,,,,,,,
4349,,20121128,,,,,,,
4350,,20121129,,,,,,,
4351,,20121130,,,,,,,
4352,,20121201,,,,,,,
4353,,20121202,,,,,,,
4354,,20121203,,,,,,,
4355,,20121204,,,,,,,
4356,,20121205,,,,,,,
4357,,20121206,,,,,,,
4358,,20121207,,,,,,,
4359,,20121208,,,,,,,
4360,,20121209,,,,,,,
4361,,20121210,,,,,,,
4362,,20121211,,,,,,,
4363,,20121212,,,,,,,
4364,,20121213,,,,,,,
4365,,20121214,,,,,,,
4366,,20121215,,,,,,,
4367,,20121216,,,,,,,
4368,,20121217,,,,,,,
4369,,20121218,,,,,,,
4370,,20121219,,,,,,,
4371,,20121220,,,,,,,
4372,,20121221,,,,,,,
4373,,20121222,,,,,,,
4374,,20121223,,,,,,,
4375,,20121224,,,,,,,
4376,,20121225,,,,,,,
4377,,20121226,,,,,,,
4378,,20121227,,,,,,,
4379,,20121228,,,,,,,
4380,,20121229,,,,,,,
4381,,20121230,,,,,,,
4382,,20121231,,,,,,,
4383,,20130101,,,,,,,
4384,,20130102,,,,,,,
4385,,20130103,,,,,,,
4386,,20130104,,,,,,,
4387,,20130105,,,,,,,
4388,,20130106,,,,,,,
4389,,20130107,,,,,,,
4390,,20130108,,,,,,,
4391,,20130109,,,,,,,
4392,,20130110,,,,,,,
4393,,20130111,,,,,,,
4394,,20130112,,,,,,,
4395,,20130113,,,,,,,
4396,,20130114,,,,,,,
4397,,20130115,,,,,,,
4398,,20130116,,,,,,,
4399,,20130117,,,,,,,
4400,,20130118,,,,,,,
4401,,20130119,,,,,,,
4402,,20130120,,,,,,,
4403,,20130121,,,,,,,
4404,,20130122,,,,,,,
4405,,20130123,,,,,,,
4406,,20130124,,,,,,,
4407,,20130125,,,,,,,
4408,,20130126,,,,,,,
4409,,20130127,,,,,,,
4410,,20130128,,,,,,,
4411,,20130129,,,,,,,
4412,,20130130,,,,,,,
4413,,20130131,,,,,,,
4414,,20130201,,,,,,,
4415,,20130202,,,,,,,
4416,,20130203,,,,,,,
4417,,20130204,,,,,,,
4418,,20130205,,,,,,,
4419,,20130206,,,,,,,
4420,,20130207,,,,,,,
4421,,20130208,,,,,,,
4422,,20130209,,,,,,,
4423,,20130210,,,,,,,
4424,,20130211,,,,,,,
4425,,20130212,,,,,,,
4426,,20130213,,,,,,,
4427,,20130214,,,,,,,
4428,,20130215,,,,,,,
4429,,20130216,,,,,,,
4430,,20130217,,,,,,,
4431,,20130218,,,,,,,
4432,,20130219,,,,,,,
4433,,20130220,,,,,,,
4434,,20130221,,,,,,,
4435,,20130222,,,,,,,
4436,,20130223,,,,,,,
4437,,20130224,,,,,,,
4438,,20130225,,,,,,,
4439,,20130226,,,,,,,
4440,,20130227,,,,,,,
4441,,20130228,,,,,,,
4442,,20130301,,,,,,,
4443,,20130302,,,,,,,
4444,,20130303,,,,,,,
4445,,20130304,,,,,,,
4446,,20130305,,,,,,,
4447,,20130306,,,,,,,
4448,,20130307,,,,,,,
4449,,20130308,,,,,,,
4450,,20130309,,,,,,,
4451,,20130310,,,,,,,
4452,,20130311,,,,,,,
4453,,20130312,,,,,,,
4454,,20130313,,,,,,,
4455,,20130314,,,,,,,
4456,,20130315,,,,,,,
4457,,20130316,,,,,,,
4458,,20130317,,,,,,,
4459,,20130318,,,,,,,
4460,,20130319,,,,,,,
4461,,20130320,,,,,,,
4462,,20130321,,,,,,,
4463,,20130322,,,,,,,
4464,,20130323,,,,,,,
4465,,20130324,,,,,,,
4466,,20130325,,,,,,,
4467,,20130326,,,,,,,
4468,,20130327,,,,,,,
4469,,20130328,,,,,,,
4470,,20130329,,,,,,,
4471,,20130330,,,,,,,
4472,,20130331,,,,,,,
4473,,20130401,,,,,,,
4474,,20130402,,,,,,,
4475,,20130403,,,,,,,
4476,,20130404,,,,,,,
4477,,20130405,,,,,,,
4478,,20130406,,,,,,,
4479,,20130407,,,,,,,
4480,,20130408,,,,,,,
4481,,20130409,,,,,,,
4482,,20130410,,,,,,,
4483,,20130411,,,,,,,
4484,,20130412,,,,,,,
4485,,20130413,,,,,,,
4486,,20130414,,,,,,,
4487,,20130415,,,,,,,
4488,,20130416,,,,,,,
4489,,20130417,,,,,,,
4490,,20130418,,,,,,,
4491,,20130419,,,,,,,
4492,,20130420,,,,,,,
4493,,20130421,,,,,,,
4494,,20130422,,,,,,,
4495,,20130423,,,,,,,
4496,,20130424,,,,,,,
4497,,20130425,,,,,,,
4498,,20130426,,,,,,,
4499,,20130427,,,,,,,
4500,,20130428,,,,,,,
4501,,20130429,,,,,,,
4502,,20130430,,,,,,,
4503,,20130501,,,,,,,
4504,,20130502,,,,,,,
4505,,20130503,,,,,,,
4506,,20130504,,,,,,,
4507,,20130505,,,,,,,
4508,,20130506,,,,,,,
4509,,20130507,,,,,,,
4510,,20130508,,,,,,,
4511,,20130509,,,,,,,
4512,,20130510,,,,,,,
4513,,20130511,,,,,,,
4514,,20130512,,,,,,,
4515,,20130513,,,,,,,
4516,,20130514,,,,,,,
4517,,20130515,,,,,,,
4518,,20130516,,,,,,,
4519,,20130517,,,,,,,
4520,,20130518,,,,,,,
4521,,20130519,,,,,,,
4522,,20130520,,,,,,,
4523,,20130521,,,,,,,
4524,,20130522,,,,,,,
4525,,20130523,,,,,,,
4526,,20130524,,,,,,,
4527,,20130525,,,,,,,
4528,,20130526,,,,,,,
4529,,20130527,,,,,,,
4530,,20130528,,,,,,,
4531,,20130529,,,,,,,
4532,,20130530,,,,,,,
4533,,20130531,,,,,,,
4534,,20130601,,,,,,,
4535,,20130602,,,,,,,
4536,,20130603,,,,,,,
4537,,20130604,,,,,,,
4538,,20130605,,,,,,,
4539,,20130606,,,,,,,
4540,,20130607,,,,,,,
4541,,20130608,,,,,,,
4542,,20130609,,,,,,,
4543,,20130610,,,,,,,
4544,,20130611,,,,,,,
4545,,20130612,,,,,,,
4546,,20130613,,,,,,,
4547,,20130614,,,,,,,
4548,,20130615,,,,,,,
4549,,20130616,,,,,,,
4550,,20130617,,,,,,,
4551,,20130618,,,,,,,
4552,,20130619,,,,,,,
4553,,20130620,,,,,,,
4554,,20130621,,,,,,,
4555,,20130622,,,,,,,
4556,,20130623,,,,,,,
4557,,20130624,,,,,,,
4558,,20130625,,,,,,,
4559,,20130626,,,,,,,
4560,,20130627,,,,,,,
4561,,20130628,,,,,,,
4562,,20130629,,,,,,,
4563,,20130630,,,,,,,
4564,,20130701,,,,,,,
4565,,20130702,,,,,,,
4566,,20130703,,,,,,,
4567,,20130704,,,,,,,
4568,,20130705,,,,,,,
4569,,20130706,,,,,,,
4570,,20130707,,,,,,,
4571,,20130708,,,,,,,
4572,,20130709,,,,,,,
4573,,20130710,,,,,,,
4574,,20130711,,,,,,,
4575,,20130712,,,,,,,
4576,,20130713,,,,,,,
4577,,20130714,,,,,,,
4578,,20130715,,,,,,,
4579,,20130716,,,,,,,
4580,,20130717,,,,,,,
4581,,20130718,,,,,,,
4582,,20130719,,,,,,,
4583,,20130720,,,,,,,
4584,,20130721,,,,,,,
4585,,20130722,,,,,,,
4586,,20130723,,,,,,,
4587,,20130724,,,,,,,
4588,,20130725,,,,,,,
4589,,20130726,,,,,,,
4590,,20130727,,,,,,,
4591,,20130728,,,,,,,
4592,,20130729,,,,,,,
4593,,20130730,,,,,,,
4594,,20130731,,,,,,,
4595,,20130801,,,,,,,
4596,,20130802,,,,,,,
4597,,20130803,,,,,,,
4598,,20130804,,,,,,,
4599,,20130805,,,,,,,
4600,,20130806,,,,,,,
4601,,20130807,,,,,,,
4602,,20130808,,,,,,,
4603,,20130809,,,,,,,
4604,,20130810,,,,,,,
4605,,20130811,,,,,,,
4606,,20130812,,,,,,,
4607,,20130813,,,,,,,
4608,,20130814,,,,,,,
4609,,20130815,,,,,,,
4610,,20130816,,,,,,,
4611,,20130817,,,,,,,
4612,,20130818,,,,,,,
4613,,20130819,,,,,,,
4614,,20130820,,,,,,,
4615,,20130821,,,,,,,
4616,,20130822,,,,,,,
4617,,20130823,,,,,,,
4618,,20130824,,,,,,,
4619,,20130825,,,,,,,
4620,,20130826,,,,,,,
4621,,20130827,,,,,,,
4622,,20130828,,,,,,,
4623,,20130829,,,,,,,
4624,,20130830,,,,,,,
4625,,20130831,,,,,,,
4626,,20130901,,,,,,,
4627,,20130902,,,,,,,
4628,,20130903,,,,,,,
4629,,20130904,,,,,,,
4630,,20130905,,,,,,,
4631,,20130906,,,,,,,
4632,,20130907,,,,,,,
4633,,20130908,,,,,,,
4634,,20130909,,,,,,,
4635,,20130910,,,,,,,
4636,,20130911,,,,,,,
4637,,20130912,,,,,,,
4638,,20130913,,,,,,,
4639,,20130914,,,,,,,
4640,,20130915,,,,,,,
4641,,20130916,,,,,,,
4642,,20130917,,,,,,,
4643,,20130918,,,,,,,
4644,,20130919,,,,,,,
4645,,20130920,,,,,,,
4646,,20130921,,,,,,,
4647,,20130922,,,,,,,
4648,,20130923,,,,,,,
4649,,20130924,,,,,,,
4650,,20130925,,,,,,,
4651,,20130926,,,,,,,
4652,,20130927,,,,,,,
4653,,20130928,,,,,,,
4654,,20130929,,,,,,,
4655,,20130930,,,,,,,
4656,,20131001,,,,,,,
4657,,20131002,,,,,,,
4658,,20131003,,,,,,,
4659,,20131004,,,,,,,
4660,,20131005,,,,,,,
4661,,20131006,,,,,,,
4662,,20131007,,,,,,,
4663,,20131008,,,,,,,
4664,,20131009,,,,,,,
4665,,20131010,,,,,,,
4666,,20131011,,,,,,,
4667,,20131012,,,,,,,
4668,,20131013,,,,,,,
4669,,20131014,,,,,,,
4670,,20131015,,,,,,,
4671,,20131016,,,,,,,
4672,,20131017,,,,,,,
4673,,20131018,,,,,,,
4674,,20131019,,,,,,,
4675,,20131020,,,,,,,
4676,,20131021,,,,,,,
4677,,20131022,,,,,,,
4678,,20131023,,,,,,,
4679,,20131024,,,,,,,
4680,,20131025,,,,,,,
4681,,20131026,,,,,,,
4682,,20131027,,,,,,,
4683,,20131028,,,,,,,
4684,,20131029,,,,,,,
4685,,20131030,,,,,,,
4686,,20131031,,,,,,,
4687,,20131101,,,,,,,
4688,,20131102,,,,,,,
4689,,20131103,,,,,,,
4690,,20131104,,,,,,,
4691,,20131105,,,,,,,
4692,,20131106,,,,,,,
4693,,20131107,,,,,,,
4694,,20131108,,,,,,,
4695,,20131109,,,,,,,
4696,,20131110,,,,,,,
4697,,20131111,,,,,,,
4698,,20131112,,,,,,,
4699,,20131113,,,,,,,
4700,,20131114,,,,,,,
4701,,20131115,,,,,,,
4702,,20131116,,,,,,,
4703,,20131117,,,,,,,
4704,,20131118,,,,,,,
4705,,20131119,,,,,,,
4706,,20131120,,,,,,,
4707,,20131121,,,,,,,
4708,,20131122,,,,,,,
4709,,20131123,,,,,,,
4710,,20131124,,,,,,,
4711,,20131125,,,,,,,
4712,,20131126,,,,,,,
